number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
84,0.8092493317886862,2026-04-12 23:14:00.874856,2026-04-12 23:14:01.242475,0 days 00:00:00.367619,0.49586358276705633,0.7871967488035272,0.07252390516870058,5,19,349,1.9295485590712884,0.6248368464986149,0.6384310788779674,COMPLETE
85,0.8041976794958191,2026-04-12 23:14:01.242475,2026-04-12 23:14:01.457903,0 days 00:00:00.215428,0.42571980275383475,0.8400690831926907,0.02593977534611457,4,22,299,0.5694790900127067,3.5017002367976438,0.5497019589217599,COMPLETE
86,0.811762538269137,2026-04-12 23:14:01.457903,2026-04-12 23:14:01.934829,0 days 00:00:00.476926,0.5557601590500126,0.0008858249068918189,0.07978574501190284,3,11,489,1.7371881685553079,4.297721916715294,0.5248981110244177,COMPLETE
87,0.813756655822167,2026-04-12 23:14:01.934829,2026-04-12 23:14:02.418835,0 days 00:00:00.484006,0.447023436734063,0.7355425075730657,0.0980862668039739,4,5,720,1.8322964211308297,0.7706794180539098,0.5631690695459178,COMPLETE
88,0.8094590285717651,2026-04-12 23:14:02.418835,2026-04-12 23:14:02.818406,0 days 00:00:00.399571,0.41517785156643583,0.8962088719295472,0.11445041206018927,5,8,236,1.0776176530652009,1.0733923065438904,0.7032666332545304,COMPLETE
89,0.8112365085254256,2026-04-12 23:14:02.818406,2026-04-12 23:14:03.368570,0 days 00:00:00.550164,0.6505370192222946,0.7047027074708576,0.06499983894650069,4,3,1332,0.6859196433237599,4.672684717339685,0.6202413737987313,COMPLETE
90,0.8104073964703636,2026-04-12 23:14:03.368570,2026-04-12 23:14:03.798422,0 days 00:00:00.429852,0.4722979208054725,0.8618227388628841,0.1499555964337035,3,13,412,0.4969043449115534,2.772767801392975,0.5021657252975281,COMPLETE
91,0.8112800463730658,2026-04-12 23:14:03.798422,2026-04-12 23:14:04.266851,0 days 00:00:00.468429,0.8079331234061711,0.9648472465017878,0.06944675698592453,4,7,376,1.4072070146278388,3.432420932585939,0.851102589671518,COMPLETE
92,0.8006328341834781,2026-04-12 23:14:04.266851,2026-04-12 23:14:04.866603,0 days 00:00:00.599752,0.5909911281331883,0.9269615099592622,0.08232044578070634,8,15,608,1.311632670858943,3.2967733805030117,0.9012200037310354,COMPLETE
93,0.7872639806969589,2026-04-12 23:14:04.866603,2026-04-12 23:14:05.364163,0 days 00:00:00.497560,0.6827355555324619,0.966346963668249,0.058694432796300336,9,9,340,1.2283330823613143,3.184578047613827,0.9795387251465523,COMPLETE
94,0.8088564395210922,2026-04-12 23:14:05.364163,2026-04-12 23:14:05.740179,0 days 00:00:00.376016,0.5053944862534886,0.9880133410849701,0.08899206529372361,4,12,280,1.986167873419588,2.9869604908548752,0.6748308848705908,COMPLETE
95,0.8140172519247093,2026-04-12 23:14:05.740179,2026-04-12 23:14:06.086795,0 days 00:00:00.346616,0.9994641761481804,0.9231529448007063,0.11020663563495427,4,4,843,0.15647104508806944,3.719630521796337,0.7380260467591794,COMPLETE
96,0.811534332642617,2026-04-12 23:14:06.086795,2026-04-12 23:14:06.613497,0 days 00:00:00.526702,0.6149008923734264,0.8079432466181851,0.10756141121470417,4,4,865,0.03582249181507047,3.707941123193487,0.7302882905627615,COMPLETE
97,0.8127060686291088,2026-04-12 23:14:06.613497,2026-04-12 23:14:07.620182,0 days 00:00:01.006685,0.9633331795356681,0.8340364381513302,0.029954429517344637,4,2,896,0.172211426758952,3.884382541164792,0.7440198336830676,COMPLETE
98,0.8061331156020296,2026-04-12 23:14:07.620182,2026-04-12 23:14:07.973233,0 days 00:00:00.353051,0.7374104365272633,0.9995375910643016,0.13658450873219816,6,6,837,0.4487878067420121,4.089241549833233,0.7907139441548772,COMPLETE
99,0.815359563729734,2026-04-12 23:14:07.973233,2026-04-12 23:14:08.605315,0 days 00:00:00.632082,0.570483260157036,0.9193185615735383,0.11217955755325153,3,4,973,0.2541612469790174,0.5752180512111321,0.7132131018161864,COMPLETE
